character	code_hex	rank	freq
껣	EA03 F120	6790	1
껦	EA04 F120	6791	1
껧	EA05 F120	6792	1
껪	EA06 F120	6793	1
껮	EA07 F120	6794	1
껯	EA08 F120	6795	1
껰	EA09 F120	6796	1
껲	EA0A F120	6797	1
껾	EA00 F239	6798	1
껿	EA01 F239	6799	1
꼀	EA02 F239	6800	1
꼁	EA03 F239	6801	1
꼃	EA04 F239	6802	1
꼅	EA05 F239	6803	1
꼉	EA06 F239	6804	1
꼊	EA07 F239	6805	1
꼋	EA08 F239	6806	1
꼌	EA09 F239	6807	1
꼏	EA0A F239	6808	1
꼗	EA00 F3BC	6809	1
꼙	EA01 F3BC	6810	1
꼚	EA02 F3BC	6811	1
꼛	EA03 F3BC	6812	1
꼝	EA04 F3BC	6813	1
꼞	EA05 F3BC	6814	1
꼤	EA06 F3BC	6815	1
꼩	EA07 F3BC	6816	1
꼪	EA08 F3BC	6817	1
꼯	EA09 F3BC	6818	1
꼱	EA0A F3BC	6819	1
꼲	EA00 F145	6820	1
꼳	EA01 F145	6821	1
꼵	EA02 F145	6822	1
꼶	EA03 F145	6823	1
꼷	EA04 F145	6824	1
꼸	EA05 F145	6825	1
꼺	EA06 F145	6826	1
꼻	EA07 F145	6827	1
꼾	EA08 F145	6828	1
꽀	EA09 F145	6829	1
꽊	EA0A F145	6830	1
꽏	EA00 F237	6831	1
꽑	EA01 F237	6832	1
꽒	EA02 F237	6833	1
꽗	EA03 F237	6834	1
꽘	EA04 F237	6835	1
꽙	EA05 F237	6836	1
꽚	EA06 F237	6837	1
꽞	EA07 F237	6838	1
꽟	EA08 F237	6839	1
꽠	EA09 F237	6840	1
꽨	EA0A F237	6841	1
꽩	EA00 F33D	6842	1
꽪	EA01 F33D	6843	1
꽫	EA02 F33D	6844	1
꽬	EA03 F33D	6845	1
꽭	EA04 F33D	6846	1
꽮	EA05 F33D	6847	1
꽳	EA06 F33D	6848	1
꽴	EA07 F33D	6849	1
꽶	EA08 F33D	6850	1
꽷	EA09 F33D	6851	1
꽸	EA0A F33D	6852	1
꽺	EA00 F331	6853	1
꽻	EA01 F331	6854	1
꽼	EA02 F331	6855	1
꽾	EA03 F331	6856	1
꾁	EA04 F331	6857	1
꾅	EA05 F331	6858	1
꾉	EA06 F331	6859	1
꾊	EA07 F331	6860	1
꾌	EA08 F331	6861	1
꾍	EA09 F331	6862	1
꾎	EA0A F331	6863	1
꾏	EA00 F11D	6864	1
꾖	EA01 F11D	6865	1
꾗	EA02 F11D	6866	1
꾘	EA03 F11D	6867	1
꾙	EA04 F11D	6868	1
꾚	EA05 F11D	6869	1
꾞	EA06 F11D	6870	1
꾡	EA07 F11D	6871	1
꾢	EA08 F11D	6872	1
꾣	EA09 F11D	6873	1
꾤	EA0A F11D	6874	1
꾦	EA00 F125	6875	1
꾧	EA01 F125	6876	1
꾫	EA02 F125	6877	1
꾬	EA03 F125	6878	1
꾭	EA04 F125	6879	1
꾮	EA05 F125	6880	1
꾯	EA06 F125	6881	1
꾴	EA07 F125	6882	1
꾵	EA08 F125	6883	1
꾷	EA09 F125	6884	1
꾺	EA0A F125	6885	1
꾽	EA00 F13B	6886	1
꾾	EA01 F13B	6887	1
꿄	EA02 F13B	6888	1
꿅	EA03 F13B	6889	1
꿆	EA04 F13B	6890	1
꿊	EA05 F13B	6891	1
꿌	EA06 F13B	6892	1
꿐	EA07 F13B	6893	1
꿑	EA08 F13B	6894	1
꿒	EA09 F13B	6895	1
꿖	EA0A F13B	6896	1
꿗	EA00 EA0A EA44	6897	1
꿙	EA01 EA0A EA44	6898	1
꿚	EA02 EA0A EA44	6899	1
꿛	EA03 EA0A EA44	6900	1
꿝	EA04 EA0A EA44	6901	1
꿞	EA05 EA0A EA44	6902	1
꿟	EA06 EA0A EA44	6903	1
꿡	EA07 EA0A EA44	6904	1
꿢	EA08 EA0A EA44	6905	1
꿣	EA09 EA0A EA44	6906	1
꿤	EA0A EA0A EA44	6907	1
꿦	EA00 F15B	6908	1
꿪	EA01 F15B	6909	1
꿬	EA02 F15B	6910	1
꿮	EA03 F15B	6911	1
꿯	EA04 F15B	6912	1
꿱	EA05 F15B	6913	1
꿲	EA06 F15B	6914	1
꿳	EA07 F15B	6915	1
꿵	EA08 F15B	6916	1
꿶	EA09 F15B	6917	1
꿸	EA0A F15B	6918	1
꿹	EA00 EA01 EA45	6919	1
꿺	EA01 EA01 EA45	6920	1
꿼	EA02 EA01 EA45	6921	1
꿾	EA03 EA01 EA45	6922	1
뀁	EA04 EA01 EA45	6923	1
뀂	EA05 EA01 EA45	6924	1
뀃	EA06 EA01 EA45	6925	1
뀅	EA07 EA01 EA45	6926	1
뀆	EA08 EA01 EA45	6927	1
뀇	EA09 EA01 EA45	6928	1
뀈	EA0A EA01 EA45	6929	1
뀊	EA00 F256	6930	1
뀋	EA01 F256	6931	1
뀎	EA02 F256	6932	1
뀑	EA03 F256	6933	1
뀖	EA04 F256	6934	1
뀘	EA05 F256	6935	1
뀚	EA06 F256	6936	1
뀛	EA07 F256	6937	1
뀞	EA08 F256	6938	1
뀟	EA09 F256	6939	1
뀢	EA0A F256	6940	1
뀣	EA00 EA03 EA45	6941	1
뀦	EA01 EA03 EA45	6942	1
뀧	EA02 EA03 EA45	6943	1
뀪	EA03 EA03 EA45	6944	1
뀫	EA04 EA03 EA45	6945	1
뀬	EA05 EA03 EA45	6946	1
뀯	EA06 EA03 EA45	6947	1
뀰	EA07 EA03 EA45	6948	1
뀱	EA08 EA03 EA45	6949	1
뀲	EA09 EA03 EA45	6950	1
뀳	EA0A EA03 EA45	6951	1
뀻	EA00 F19B	6952	1
뀼	EA01 F19B	6953	1
뀽	EA02 F19B	6954	1
뀿	EA03 F19B	6955	1
끀	EA04 F19B	6956	1
끂	EA05 F19B	6957	1
끃	EA06 F19B	6958	1
끇	EA07 F19B	6959	1
끋	EA08 F19B	6960	1
끍	EA09 F19B	6961	1
끏	EA0A F19B	6962	1
끐	EA00 F191	6963	1
끑	EA01 F191	6964	1
끒	EA02 F191	6965	1
끖	EA03 F191	6966	1
끛	EA04 F191	6967	1
끜	EA05 F191	6968	1
끢	EA06 F191	6969	1
끤	EA07 F191	6970	1
끦	EA08 F191	6971	1
끩	EA09 F191	6972	1
끫	EA0A F191	6973	1
끭	EA00 F1A6	6974	1
끮	EA01 F1A6	6975	1
끰	EA02 F1A6	6976	1
끱	EA03 F1A6	6977	1
끳	EA04 F1A6	6978	1
끵	EA05 F1A6	6979	1
끶	EA06 F1A6	6980	1
끹	EA07 F1A6	6981	1
끺	EA08 F1A6	6982	1
끻	EA09 F1A6	6983	1
끾	EA0A F1A6	6984	1
낁	EA00 F25E	6985	1
낇	EA01 F25E	6986	1
낉	EA02 F25E	6987	1
낊	EA03 F25E	6988	1
낎	EA04 F25E	6989	1
낒	EA05 F25E	6990	1
낓	EA06 F25E	6991	1
낔	EA07 F25E	6992	1
낖	EA08 F25E	6993	1
낗	EA09 F25E	6994	1
낛	EA0A F25E	6995	1
낝	EA00 F1AD	6996	1
낣	EA01 F1AD	6997	1
낤	EA02 F1AD	6998	1
낶	EA03 F1AD	6999	1
낷	EA04 F1AD	7000	1
낺	EA05 F1AD	7001	1
낾	EA06 F1AD	7002	1
낿	EA07 F1AD	7003	1
냀	EA08 F1AD	7004	1
냃	EA09 F1AD	7005	1
냆	EA0A F1AD	7006	1
냊	EA00 F352	7007	1
냋	EA01 F352	7008	1
냍	EA02 F352	7009	1
냎	EA03 F352	7010	1
냒	EA04 F352	7011	1
냓	EA05 F352	7012	1
냖	EA06 F352	7013	1
냚	EA07 F352	7014	1
냛	EA08 F352	7015	1
냞	EA09 F352	7016	1
냟	EA0A F352	7017	1
냨	EA00 F186	7018	1
냩	EA01 F186	7019	1
냪	EA02 F186	7020	1
냫	EA03 F186	7021	1
냭	EA04 F186	7022	1
냯	EA05 F186	7023	1
냲	EA06 F186	7024	1
냳	EA07 F186	7025	1
냵	EA08 F186	7026	1
냶	EA09 F186	7027	1
냷	EA0A F186	7028	1
냺	EA00 F22D	7029	1
냼	EA01 F22D	7030	1
넁	EA02 F22D	7031	1
넅	EA03 F22D	7032	1
넇	EA04 F22D	7033	1
넍	EA05 F22D	7034	1
넏	EA06 F22D	7035	1
넕	EA07 F22D	7036	1
넟	EA08 F22D	7037	1
넧	EA09 F22D	7038	1
넭	EA0A F22D	7039	1
넮	EA00 F30D	7040	1
넰	EA01 F30D	7041	1
넱	EA02 F30D	7042	1
넲	EA03 F30D	7043	1
넳	EA04 F30D	7044	1
넺	EA05 F30D	7045	1
넽	EA06 F30D	7046	1
넾	EA07 F30D	7047	1
넿	EA08 F30D	7048	1
녃	EA09 F30D	7049	1
녆	EA0A F30D	7050	1
녉	EA00 EA02 EA46	7051	1
녋	EA01 EA02 EA46	7052	1
녌	EA02 EA02 EA46	7053	1
녍	EA03 EA02 EA46	7054	1
녒	EA04 EA02 EA46	7055	1
녖	EA05 EA02 EA46	7056	1
녙	EA06 EA02 EA46	7057	1
녚	EA07 EA02 EA46	7058	1
녝	EA08 EA02 EA46	7059	1
녞	EA09 EA02 EA46	7060	1
녟	EA0A EA02 EA46	7061	1
녣	EA00 F224	7062	1
녦	EA01 F224	7063	1
녪	EA02 F224	7064	1
녬	EA03 F224	7065	1
녭	EA04 F224	7066	1
녮	EA05 F224	7067	1
녱	EA06 F224	7068	1
녲	EA07 F224	7069	1
녵	EA08 F224	7070	1
녶	EA09 F224	7071	1
녷	EA0A F224	7072	1
녺	EA00 F39B	7073	1
녽	EA01 F39B	7074	1
녿	EA02 F39B	7075	1
놁	EA03 F39B	7076	1
놄	EA04 F39B	7077	1
놇	EA05 F39B	7078	1
놊	EA06 F39B	7079	1
놑	EA07 F39B	7080	1
놘	EA08 F39B	7081	1
놙	EA09 F39B	7082	1
놜	EA0A F39B	7083	1
놞	EA00 F1B6	7084	1
놟	EA01 F1B6	7085	1
놠	EA02 F1B6	7086	1
놣	EA03 F1B6	7087	1
놦	EA04 F1B6	7088	1
놩	EA05 F1B6	7089	1
놫	EA06 F1B6	7090	1
놬	EA07 F1B6	7091	1
놭	EA08 F1B6	7092	1
놯	EA09 F1B6	7093	1
놲	EA0A F1B6	7094	1
놳	EA00 F1CB	7095	1
놶	EA01 F1CB	7096	1
놸	EA02 F1CB	7097	1
놹	EA03 F1CB	7098	1
놺	EA04 F1CB	7099	1
놼	EA05 F1CB	7100	1
놿	EA06 F1CB	7101	1
뇁	EA07 F1CB	7102	1
뇅	EA08 F1CB	7103	1
뇇	EA09 F1CB	7104	1
뇉	EA0A F1CB	7105	1
뇊	EA00 F1E0	7106	1
뇏	EA01 F1E0	7107	1
뇑	EA02 F1E0	7108	1
뇒	EA03 F1E0	7109	1
뇕	EA04 F1E0	7110	1
뇖	EA05 F1E0	7111	1
뇘	EA06 F1E0	7112	1
뇚	EA07 F1E0	7113	1
뇛	EA08 F1E0	7114	1
뇞	EA09 F1E0	7115	1
뇢	EA0A F1E0	7116	1
뇣	EA00 F1ED	7117	1
뇤	EA01 F1ED	7118	1
뇥	EA02 F1ED	7119	1
뇧	EA03 F1ED	7120	1
뇪	EA04 F1ED	7121	1
뇫	EA05 F1ED	7122	1
뇭	EA06 F1ED	7123	1
뇮	EA07 F1ED	7124	1
뇯	EA08 F1ED	7125	1
뇳	EA09 F1ED	7126	1
뇵	EA0A F1ED	7127	1
뇶	EA00 F201	7128	1
뇹	EA01 F201	7129	1
뇺	EA02 F201	7130	1
뇼	EA03 F201	7131	1
뇾	EA04 F201	7132	1
뇿	EA05 F201	7133	1
눀	EA06 F201	7134	1
눁	EA07 F201	7135	1
눂	EA08 F201	7136	1
눉	EA09 F201	7137	1
눊	EA0A F201	7138	1
눍	EA00 F2FD	7139	1
눐	EA01 F2FD	7140	1
눑	EA02 F2FD	7141	1
눒	EA03 F2FD	7142	1
눓	EA04 F2FD	7143	1
눖	EA05 F2FD	7144	1
눜	EA06 F2FD	7145	1
눡	EA07 F2FD	7146	1
눢	EA08 F2FD	7147	1
눦	EA09 F2FD	7148	1
눪	EA0A F2FD	7149	1
눫	EA00 F21B	7150	1
눬	EA01 F21B	7151	1
눮	EA02 F21B	7152	1
눰	EA03 F21B	7153	1
눱	EA04 F21B	7154	1
눲	EA05 F21B	7155	1
눳	EA06 F21B	7156	1
눷	EA07 F21B	7157	1
눹	EA08 F21B	7158	1
눽	EA09 F21B	7159	1
눾	EA0A F21B	7160	1
뉁	EA00 F231	7161	1
뉃	EA01 F231	7162	1
뉄	EA02 F231	7163	1
뉅	EA03 F231	7164	1
뉆	EA04 F231	7165	1
뉉	EA05 F231	7166	1
뉌	EA06 F231	7167	1
뉎	EA07 F231	7168	1
뉐	EA08 F231	7169	1
뉒	EA09 F231	7170	1
뉓	EA0A F231	7171	1
뉔	EA00 F233	7172	1
뉕	EA01 F233	7173	1
뉟	EA02 F233	7174	1
뉡	EA03 F233	7175	1
뉢	EA04 F233	7176	1
뉣	EA05 F233	7177	1
뉤	EA06 F233	7178	1
뉥	EA07 F233	7179	1
뉪	EA08 F233	7180	1
뉫	EA09 F233	7181	1
뉭	EA0A F233	7182	1
뉮	EA00 EA03 EA47	7183	1
뉰	EA01 EA03 EA47	7184	1
뉱	EA02 EA03 EA47	7185	1
뉲	EA03 EA03 EA47	7186	1
뉽	EA04 EA03 EA47	7187	1
뉾	EA05 EA03 EA47	7188	1
뉿	EA06 EA03 EA47	7189	1
늀	EA07 EA03 EA47	7190	1
늁	EA08 EA03 EA47	7191	1
늆	EA09 EA03 EA47	7192	1
늈	EA0A EA03 EA47	7193	1
늋	EA00 F251	7194	1
늍	EA01 F251	7195	1
늎	EA02 F251	7196	1
늖	EA03 F251	7197	1
늜	EA04 F251	7198	1
늝	EA05 F251	7199	1
늟	EA06 F251	7200	1
늯	EA07 F251	7201	1
늱	EA08 F251	7202	1
늲	EA09 F251	7203	1
늳	EA0A F251	7204	1
늵	EA00 F278	7205	1
늷	EA01 F278	7206	1
늸	EA02 F278	7207	1
늹	EA03 F278	7208	1
늺	EA04 F278	7209	1
늻	EA05 F278	7210	1
늼	EA06 F278	7211	1
늽	EA07 F278	7212	1
늾	EA08 F278	7213	1
닀	EA09 F278	7214	1
닂	EA0A F278	7215	1
닃	EA00 F263	7216	1
닄	EA01 F263	7217	1
닅	EA02 F263	7218	1
닆	EA03 F263	7219	1
닊	EA04 F263	7220	1
닋	EA05 F263	7221	1
닍	EA06 F263	7222	1
닎	EA07 F263	7223	1
닏	EA08 F263	7224	1
닑	EA09 F263	7225	1
닓	EA0A F263	7226	1
닕	EA00 F25F	7227	1
닖	EA01 F25F	7228	1
닗	EA02 F25F	7229	1
닞	EA03 F25F	7230	1
닡	EA04 F25F	7231	1
닧	EA05 F25F	7232	1
닱	EA06 F25F	7233	1
닶	EA07 F25F	7234	1
댃	EA08 F25F	7235	1
댆	EA09 F25F	7236	1
댉	EA0A F25F	7237	1
댍	EA00 F2C1	7238	1
댏	EA01 F2C1	7239	1
댗	EA02 F2C1	7240	1
댘	EA03 F2C1	7241	1
댙	EA04 F2C1	7242	1
댝	EA05 F2C1	7243	1
댟	EA06 F2C1	7244	1
댣	EA07 F2C1	7245	1
댥	EA08 F2C1	7246	1
댨	EA09 F2C1	7247	1
댩	EA0A F2C1	7248	1
댪	EA00 EA09 EA47	7249	1
댬	EA01 EA09 EA47	7250	1
댭	EA02 EA09 EA47	7251	1
댮	EA03 EA09 EA47	7252	1
댯	EA04 EA09 EA47	7253	1
댴	EA05 EA09 EA47	7254	1
댶	EA06 EA09 EA47	7255	1
댷	EA07 EA09 EA47	7256	1
댹	EA08 EA09 EA47	7257	1
댻	EA09 EA09 EA47	7258	1
댾	EA0A EA09 EA47	7259	1
댿	EA00 F285	7260	1
덀	EA01 F285	7261	1
덁	EA02 F285	7262	1
덃	EA03 F285	7263	1
덅	EA04 F285	7264	1
덋	EA05 F285	7265	1
덌	EA06 F285	7266	1
덎	EA07 F285	7267	1
덐	EA08 F285	7268	1
덑	EA09 F285	7269	1
덒	EA0A F285	7270	1
덚	EA00 F2A9	7271	1
덛	EA01 F2A9	7272	1
덠	EA02 F2A9	7273	1
덢	EA03 F2A9	7274	1
덦	EA04 F2A9	7275	1
덭	EA05 F2A9	7276	1
덲	EA06 F2A9	7277	1
덳	EA07 F2A9	7278	1
덵	EA08 F2A9	7279	1
덼	EA09 F2A9	7280	1
덽	EA0A F2A9	7281	1
뎂	EA00 EA01 EA48	7282	1
뎆	EA01 EA01 EA48	7283	1
뎈	EA02 EA01 EA48	7284	1
뎉	EA03 EA01 EA48	7285	1
뎎	EA04 EA01 EA48	7286	1
뎏	EA05 EA01 EA48	7287	1
뎑	EA06 EA01 EA48	7288	1
뎒	EA07 EA01 EA48	7289	1
뎓	EA08 EA01 EA48	7290	1
뎕	EA09 EA01 EA48	7291	1
뎘	EA0A EA01 EA48	7292	1
뎙	EA00 F2CF	7293	1
뎚	EA01 F2CF	7294	1
뎛	EA02 F2CF	7295	1
뎞	EA03 F2CF	7296	1
뎟	EA04 F2CF	7297	1
뎢	EA05 F2CF	7298	1
뎣	EA06 F2CF	7299	1
뎤	EA07 F2CF	7300	1
뎩	EA08 F2CF	7301	1
뎪	EA09 F2CF	7302	1
뎭	EA0A F2CF	7303	1
뎰	EA00 F29C	7304	1
뎲	EA01 F29C	7305	1
뎸	EA02 F29C	7306	1
뎺	EA03 F29C	7307	1
뎻	EA04 F29C	7308	1
뎼	EA05 F29C	7309	1
뎾	EA06 F29C	7310	1
돁	EA07 F29C	7311	1
돂	EA08 F29C	7312	1
돃	EA09 F29C	7313	1
돆	EA0A F29C	7314	1
돇	EA00 F345	7315	1
돊	EA01 F345	7316	1
돍	EA02 F345	7317	1
돏	EA03 F345	7318	1
돑	EA04 F345	7319	1
돒	EA05 F345	7320	1
돖	EA06 F345	7321	1
돜	EA07 F345	7322	1
돞	EA08 F345	7323	1
돡	EA09 F345	7324	1
돥	EA0A F345	7325	1
돦	EA00 F2F8	7326	1
돪	EA01 F2F8	7327	1
돫	EA02 F2F8	7328	1
돮	EA03 F2F8	7329	1
돯	EA04 F2F8	7330	1
돱	EA05 F2F8	7331	1
돲	EA06 F2F8	7332	1
돵	EA07 F2F8	7333	1
돸	EA08 F2F8	7334	1
돺	EA09 F2F8	7335	1
돽	EA0A F2F8	7336	1
돾	EA00 EA06 EA48	7337	1
돿	EA01 EA06 EA48	7338	1
됁	EA02 EA06 EA48	7339	1
됈	EA03 EA06 EA48	7340	1
됊	EA04 EA06 EA48	7341	1
됋	EA05 EA06 EA48	7342	1
됎	EA06 EA06 EA48	7343	1
됒	EA07 EA06 EA48	7344	1
됓	EA08 EA06 EA48	7345	1
됕	EA09 EA06 EA48	7346	1
됖	EA0A EA06 EA48	7347	1
됚	EA00 F317	7348	1
됛	EA01 F317	7349	1
됝	EA02 F317	7350	1
됞	EA03 F317	7351	1
됟	EA04 F317	7352	1
됤	EA05 F317	7353	1
됥	EA06 F317	7354	1
됦	EA07 F317	7355	1
됪	EA08 F317	7356	1
됰	EA09 F317	7357	1
됵	EA0A F317	7358	1
됷	EA00 F31C	7359	1
됹	EA01 F31C	7360	1
됺	EA02 F31C	7361	1
됽	EA03 F31C	7362	1
됾	EA04 F31C	7363	1
둀	EA05 F31C	7364	1
둁	EA06 F31C	7365	1
둂	EA07 F31C	7366	1
둃	EA08 F31C	7367	1
둅	EA09 F31C	7368	1
둇	EA0A F31C	7369	1
둋	EA00 F2B8	7370	1
둍	EA01 F2B8	7371	1
둓	EA02 F2B8	7372	1
둖	EA03 F2B8	7373	1
둗	EA04 F2B8	7374	1
둙	EA05 F2B8	7375	1
둚	EA06 F2B8	7376	1
둛	EA07 F2B8	7377	1
둜	EA08 F2B8	7378	1
둝	EA09 F2B8	7379	1
둢	EA0A F2B8	7380	1
둨	EA00 EA0A EA48	7381	1
둩	EA01 EA0A EA48	7382	1
둪	EA02 EA0A EA48	7383	1
둫	EA03 EA0A EA48	7384	1
둭	EA04 EA0A EA48	7385	1
둲	EA05 EA0A EA48	7386	1
둳	EA06 EA0A EA48	7387	1
둶	EA07 EA0A EA48	7388	1
둷	EA08 EA0A EA48	7389	1
둺	EA09 EA0A EA48	7390	1
둽	EA0A EA0A EA48	7391	1
둾	EA00 EA00 EA49	7392	1
뒆	EA01 EA00 EA49	7393	1
뒇	EA02 EA00 EA49	7394	1
뒋	EA03 EA00 EA49	7395	1
뒑	EA04 EA00 EA49	7396	1
뒒	EA05 EA00 EA49	7397	1
뒓	EA06 EA00 EA49	7398	1
뒔	EA07 EA00 EA49	7399	1
뒕	EA08 EA00 EA49	7400	1
뒘	EA09 EA00 EA49	7401	1
뒚	EA0A EA00 EA49	7402	1
뒝	EA00 EA01 EA49	7403	1
뒢	EA01 EA01 EA49	7404	1
뒣	EA02 EA01 EA49	7405	1
뒦	EA03 EA01 EA49	7406	1
뒩	EA04 EA01 EA49	7407	1
뒪	EA05 EA01 EA49	7408	1
뒫	EA06 EA01 EA49	7409	1
뒯	EA07 EA01 EA49	7410	1
뒰	EA08 EA01 EA49	7411	1
뒱	EA09 EA01 EA49	7412	1
뒳	EA0A EA01 EA49	7413	1
뒵	EA00 EA02 EA49	7414	1
뒶	EA01 EA02 EA49	7415	1
뒸	EA02 EA02 EA49	7416	1
뒺	EA03 EA02 EA49	7417	1
뒾	EA04 EA02 EA49	7418	1
듆	EA05 EA02 EA49	7419	1
듉	EA06 EA02 EA49	7420	1
듊	EA07 EA02 EA49	7421	1
듌	EA08 EA02 EA49	7422	1
듏	EA09 EA02 EA49	7423	1
듑	EA0A EA02 EA49	7424	1
듒	EA00 EA03 EA49	7425	1
듔	EA01 EA03 EA49	7426	1
듖	EA02 EA03 EA49	7427	1
듚	EA03 EA03 EA49	7428	1
듛	EA04 EA03 EA49	7429	1
듢	EA05 EA03 EA49	7430	1
듥	EA06 EA03 EA49	7431	1
듩	EA07 EA03 EA49	7432	1
듪	EA08 EA03 EA49	7433	1
듮	EA09 EA03 EA49	7434	1
듰	EA0A EA03 EA49	7435	1
듲	EA00 F3EC	7436	1
듷	EA01 F3EC	7437	1
듹	EA02 F3EC	7438	1
듺	EA03 F3EC	7439	1
듻	EA04 F3EC	7440	1
딀	EA05 F3EC	7441	1
딁	EA06 F3EC	7442	1
딂	EA07 F3EC	7443	1
딆	EA08 F3EC	7444	1
딇	EA09 F3EC	7445	1
딈	EA0A F3EC	7446	1
딉	EA00 F2DD	7447	1
딊	EA01 F2DD	7448	1
딍	EA02 F2DD	7449	1
딎	EA03 F2DD	7450	1
딏	EA04 F2DD	7451	1
딑	EA05 F2DD	7452	1
딓	EA06 F2DD	7453	1
딖	EA07 F2DD	7454	1
딗	EA08 F2DD	7455	1
딠	EA09 F2DD	7456	1
딡	EA0A F2DD	7457	1
딢	EA00 EA06 EA49	7458	1
딣	EA01 EA06 EA49	7459	1
딬	EA02 EA06 EA49	7460	1
딭	EA03 EA06 EA49	7461	1
딲	EA04 EA06 EA49	7462	1
딳	EA05 EA06 EA49	7463	1
딹	EA06 EA06 EA49	7464	1
딺	EA07 EA06 EA49	7465	1
딽	EA08 EA06 EA49	7466	1
딾	EA09 EA06 EA49	7467	1
땉	EA0A EA06 EA49	7468	1
땊	EA00 EA07 EA49	7469	1
땎	EA01 EA07 EA49	7470	1
땏	EA02 EA07 EA49	7471	1
땒	EA03 EA07 EA49	7472	1
땕	EA04 EA07 EA49	7473	1
땗	EA05 EA07 EA49	7474	1
땘	EA06 EA07 EA49	7475	1
땙	EA07 EA07 EA49	7476	1
땚	EA08 EA07 EA49	7477	1
땛	EA09 EA07 EA49	7478	1
땞	EA0A EA07 EA49	7479	1
땣	EA00 F413	7480	1
땤	EA01 F413	7481	1
땥	EA02 F413	7482	1
땦	EA03 F413	7483	1
땧	EA04 F413	7484	1
땪	EA05 F413	7485	1
땫	EA06 F413	7486	1
땬	EA07 F413	7487	1
땮	EA08 F413	7488	1
땯	EA09 F413	7489	1
땰	EA0A F413	7490	1
땱	EA00 EA09 EA49	7491	1
땴	EA01 EA09 EA49	7492	1
땹	EA02 EA09 EA49	7493	1
땺	EA03 EA09 EA49	7494	1
땻	EA04 EA09 EA49	7495	1
땿	EA05 EA09 EA49	7496	1
떀	EA06 EA09 EA49	7497	1
떁	EA07 EA09 EA49	7498	1
떂	EA08 EA09 EA49	7499	1
떃	EA09 EA09 EA49	7500	1
떊	EA0A EA09 EA49	7501	1
떌	EA00 F3FD	7502	1
떑	EA01 F3FD	7503	1
떒	EA02 F3FD	7504	1
떓	EA03 F3FD	7505	1
떕	EA04 F3FD	7506	1
떖	EA05 F3FD	7507	1
떗	EA06 F3FD	7508	1
떘	EA07 F3FD	7509	1
떜	EA08 F3FD	7510	1
떞	EA09 F3FD	7511	1
떣	EA0A F3FD	7512	1
떩	EA00 F3CE	7513	1
떮	EA01 F3CE	7514	1
떲	EA02 F3CE	7515	1
떷	EA03 F3CE	7516	1
떸	EA04 F3CE	7517	1
떺	EA05 F3CE	7518	1
떾	EA06 F3CE	7519	1
떿	EA07 F3CE	7520	1
뗁	EA08 F3CE	7521	1
뗅	EA09 F3CE	7522	1
뗆	EA0A F3CE	7523	1
뗈	EA00 F354	7524	1
뗊	EA01 F354	7525	1
뗎	EA02 F354	7526	1
뗒	EA03 F354	7527	1
뗓	EA04 F354	7528	1
뗕	EA05 F354	7529	1
뗖	EA06 F354	7530	1
뗙	EA07 F354	7531	1
뗛	EA08 F354	7532	1
뗟	EA09 F354	7533	1
뗠	EA0A F354	7534	1
뗢	EA00 F3E4	7535	1
뗣	EA01 F3E4	7536	1
뗤	EA02 F3E4	7537	1
뗥	EA03 F3E4	7538	1
뗦	EA04 F3E4	7539	1
뗪	EA05 F3E4	7540	1
뗭	EA06 F3E4	7541	1
뗱	EA07 F3E4	7542	1
뗳	EA08 F3E4	7543	1
뗵	EA09 F3E4	7544	1
뗶	EA0A F3E4	7545	1
뗹	EA00 F3B7	7546	1
뗺	EA01 F3B7	7547	1
뗻	EA02 F3B7	7548	1
뗼	EA03 F3B7	7549	1
뗾	EA04 F3B7	7550	1
뗿	EA05 F3B7	7551	1
똁	EA06 F3B7	7552	1
똃	EA07 F3B7	7553	1
똅	EA08 F3B7	7554	1
똆	EA09 F3B7	7555	1
똇	EA0A F3B7	7556	1
똈	EA00 F33C	7557	1
똊	EA01 F33C	7558	1
똌	EA02 F33C	7559	1
똓	EA03 F33C	7560	1
똕	EA04 F33C	7561	1
똜	EA05 F33C	7562	1
똝	EA06 F33C	7563	1
똞	EA07 F33C	7564	1
똤	EA08 F33C	7565	1
똦	EA09 F33C	7566	1
똨	EA0A F33C	7567	1
똰	EA00 F362	7568	1
똲	EA01 F362	7569	1
똳	EA02 F362	7570	1
똴	EA03 F362	7571	1
똵	EA04 F362	7572	1
똷	EA05 F362	7573	1
똸	EA06 F362	7574	1
똻	EA07 F362	7575	1
똽	EA08 F362	7576	1
똿	EA09 F362	7577	1
뙄	EA0A F362	7578	1
뙅	EA00 EA06 EA4A	7579	1
뙇	EA01 EA06 EA4A	7580	1
뙉	EA02 EA06 EA4A	7581	1
뙋	EA03 EA06 EA4A	7582	1
뙌	EA04 EA06 EA4A	7583	1
뙎	EA05 EA06 EA4A	7584	1
뙐	EA06 EA06 EA4A	7585	1
뙒	EA07 EA06 EA4A	7586	1
뙓	EA08 EA06 EA4A	7587	1
뙖	EA09 EA06 EA4A	7588	1
뙘	EA0A EA06 EA4A	7589	1
뙙	EA00 F3C2	7590	1
뙜	EA01 F3C2	7591	1
뙝	EA02 F3C2	7592	1
뙥	EA03 F3C2	7593	1
뙦	EA04 F3C2	7594	1
뙧	EA05 F3C2	7595	1
뙩	EA06 F3C2	7596	1
뙪	EA07 F3C2	7597	1
